Name,Age,Gender,Country,State,City,Parent Occupation,Earning Class,Level of Student,Level of Course,Course Name,Assessment Score,Time Spent per Day,Material Name,Material Level,IQ of Student
Yug Reddy,9,Female,India,Haryana,Bokaro,Regulatory affairs officer,High,Elementary,Beginner,Reading Comprehension,64.8872368602725,0.6710490385930714,Material_22,Basic,99.05633182436213
Shravya Khanna,15,Male,India,Odisha,Guntur,General practice doctor,Medium,High,Advanced,Advanced Writing,74.37386935639705,1.5272336329696146,Material_36,Hard,85.31512180416485
Yashodhara Koshy,17,Male,India,Maharashtra,Bhilwara,Investment analyst,Medium,High,Advanced,Advanced Writing,56.53734630089398,2.0444382970178023,Material_27,Hard,98.69724127299862
Lopa Raman,7,Male,India,Mizoram,Warangal,Occupational psychologist,Low,Elementary,Beginner,Math Basics,90.95975847178589,1.3601187844691214,Material_50,Basic,95.19936194945042
Damini Mishra,5,Female,India,Uttarakhand,Visakhapatnam,Ambulance person,High,Elementary,Beginner,Math Basics,78.16164951422164,1.4474440681991894,Material_5,Basic,103.61643277118547
Balveer Bora,16,Female,India,Punjab,Jaunpur,Ergonomist,High,High,Advanced,Calculus,34.70544918286775,7.97313770380152,Material_38,Hard,85.3248045151842
Avi Badami,8,Female,India,Telangana,Bokaro,"Therapist, drama",Low,Elementary,Beginner,Intro to Science,46.12856591903612,1.068253532638023,Material_3,Basic,70.06334616433014
Ekiya Krish,18,Male,India,Nagaland,Jodhpur,"Librarian, academic",High,High,Advanced,Calculus,54.74965682742757,2.483053048525348,Material_16,Hard,96.17026061176887
Nathan Chaudhuri,14,Male,India,Arunachal Pradesh,Jammu,Writer,Medium,Middle,Intermediate,Earth Science,66.02485277111388,4.743857845757423,Material_10,Medium,95.60825404096495
Gabriel Nadkarni,18,Female,India,Meghalaya,Ozhukarai,Learning disability nurse,Low,High,Advanced,Physics,61.017061771711504,1.464473533073598,Material_28,Hard,93.42500059597569
Pranit Barman,16,Female,India,Tamil Nadu,Gudivada,Paediatric nurse,Medium,High,Advanced,Physics,96.6015117772353,2.5996382428267726,Material_20,Hard,124.96301111208982
Ekanta Radhakrishnan,13,Female,India,Karnataka,Mirzapur,Veterinary surgeon,Low,Middle,Intermediate,Algebra,54.308558030762256,4.47865316803988,Material_2,Medium,96.06105237049516
Fiyaz Seth,16,Male,India,Chhattisgarh,Sikar,"Engineer, agricultural",Medium,High,Advanced,Advanced Writing,84.42410439184262,1.693517519594645,Material_33,Hard,94.08981074517486
Laksh Nayak,13,Male,India,Karnataka,Parbhani,"Biochemist, clinical",High,Middle,Intermediate,Algebra,96.24169189837878,3.356253402514164,Material_46,Medium,110.59112190183008
Wazir Badami,5,Male,India,Haryana,Ahmedabad,"Psychotherapist, dance movement",Low,Elementary,Beginner,Intro to Science,57.80284298078631,1.2995557615216708,Material_40,Basic,108.1516033870181
Anmol Sengupta,7,Female,India,Uttarakhand,Nagaon,Call centre manager,High,Elementary,Beginner,Reading Comprehension,48.164228643731214,1.6943815754599398,Material_27,Basic,74.41315822283273
Waida Bajaj,17,Female,India,Goa,Katni,Television floor manager,High,High,Advanced,Physics,75.5404503475911,2.859745211215544,Material_46,Hard,102.15910095393109
Chaaya Golla,11,Female,India,Madhya Pradesh,Farrukhabad,Hydrologist,Low,Middle,Intermediate,Earth Science,51.56025968452471,4.031329457091386,Material_20,Medium,102.52078845545581
Geetika Kuruvilla,8,Male,India,Nagaland,Meerut,Town planner,Medium,Elementary,Beginner,Reading Comprehension,71.09789084035029,1.2426525678369011,Material_35,Basic,100.9335308361766
Amruta Dara,10,Male,India,Punjab,Rampur,IT technical support officer,High,Elementary,Beginner,Math Basics,52.77585948058165,3.7004611388090276,Material_7,Basic,112.80401256589397
Girik Bera,14,Female,India,Telangana,Gurgaon,"Doctor, general practice",Medium,Middle,Intermediate,Earth Science,70.51427833311395,3.72268997691877,Material_6,Medium,111.97793810244904
Oni Vyas,13,Male,India,Madhya Pradesh,Chittoor,"Nurse, mental health",Medium,Middle,Intermediate,Algebra,88.10249098547243,4.254813782173097,Material_3,Medium,132.46236340963222
Azad Golla,13,Male,India,Uttar Pradesh,Mirzapur,English as a foreign language teacher,Low,Middle,Intermediate,English Literature,52.507853251827754,0.9692415433428221,Material_11,Medium,60.00685056127214
Dalaja Dixit,17,Female,India,Manipur,Akola,Field trials officer,Low,High,Advanced,Physics,83.49944175986673,2.334799335678362,Material_37,Hard,110.43909553804944
Vinaya Magar,17,Male,India,Sikkim,Shivpuri,Systems analyst,High,High,Advanced,Calculus,54.580730288975246,3.004177187231086,Material_40,Hard,96.0228958736104
Rudra Kuruvilla,17,Female,India,Uttar Pradesh,Shahjahanpur,Operational investment banker,Medium,High,Advanced,Physics,65.643004509955,3.03731964911322,Material_15,Hard,88.85152581414404
Sachi Prabhakar,15,Male,India,Arunachal Pradesh,Lucknow,Armed forces logistics/support/administrative officer,High,High,Advanced,Calculus,59.65494010128213,0.9604837809487528,Material_19,Hard,122.15784480186942
Wazir Aurora,12,Female,India,Bihar,Gopalpur,Mudlogger,Low,Middle,Intermediate,Algebra,69.05747320482773,1.3008570494861726,Material_20,Medium,87.77651533285498
Harini Ganesan,18,Female,India,Telangana,Sri Ganganagar,Information systems manager,High,High,Advanced,Calculus,69.43103691177281,1.7076933824915046,Material_3,Hard,115.49909467540775
Daksha Menon,8,Female,India,Rajasthan,Kozhikode,Plant breeder/geneticist,High,Elementary,Beginner,Reading Comprehension,53.264782214423704,1.944143675093548,Material_34,Basic,89.43234060353522
Yauvani Mallick,14,Female,India,Madhya Pradesh,Hyderabad,Emergency planning/management officer,Medium,Middle,Intermediate,English Literature,75.98230205806313,0.9547710537722511,Material_4,Medium,99.94245660012366
Vrishti Bobal,5,Male,India,Sikkim,Surat,"Teacher, adult education",Low,Elementary,Beginner,Intro to Science,46.19240309295365,3.0087712982334054,Material_41,Basic,96.39765193021204
Brinda Karan,14,Male,India,Uttar Pradesh,Madanapalle,Solicitor,Low,Middle,Intermediate,Algebra,60.50780638668123,4.944260022235155,Material_25,Medium,98.80908047225027
Max Palla,14,Male,India,Odisha,Belgaum,"Production assistant, radio",High,Middle,Intermediate,Algebra,66.67173609333946,1.4390712029071064,Material_41,Medium,73.65452123208324
Chanakya Pai,15,Male,India,Jharkhand,Alappuzha,Art therapist,Low,High,Advanced,Advanced Writing,100.0,0.5738437890490327,Material_50,Hard,94.40718674869312
Vincent Lad,7,Female,India,Sikkim,Tiruppur,Accounting technician,Medium,Elementary,Beginner,Reading Comprehension,100.0,1.1034802761529887,Material_16,Basic,99.82144485487994
Chandresh Kumar,15,Female,India,Gujarat,Patiala,"Conservator, museum/gallery",High,High,Advanced,Calculus,51.37013356197035,1.8328673861989273,Material_3,Hard,85.77766111600263
Suhani Parmar,5,Female,India,Sikkim,Kalyan-Dombivli,Medical physicist,Low,Elementary,Beginner,Reading Comprehension,60.66937556219121,1.7651109759372972,Material_22,Basic,108.38355552938974
Sanaya Borah,10,Male,India,Jharkhand,Ichalkaranji,Music tutor,Medium,Elementary,Beginner,Math Basics,77.01235916874165,3.8815041349802013,Material_49,Basic,84.37589119582533
Yasti Sridhar,10,Female,India,Chhattisgarh,Thane,Sales promotion account executive,Medium,Elementary,Beginner,Math Basics,83.19700634725736,2.572205941694462,Material_20,Basic,117.88225819796921
Abhimanyu Morar,6,Female,India,Tamil Nadu,Nellore,Tree surgeon,Low,Elementary,Beginner,Reading Comprehension,71.95791623306556,3.267807517896033,Material_27,Basic,124.91560646311927
Neelima Issac,7,Male,India,Chhattisgarh,Kharagpur,"Designer, ceramics/pottery",Medium,Elementary,Beginner,Intro to Science,74.53593532643657,4.684224172072829,Material_9,Basic,110.11611089389555
Kiaan Goyal,9,Male,India,West Bengal,Rewa,"Development worker, international aid",Medium,Elementary,Beginner,Intro to Science,52.66846324246667,7.911027226292267,Material_13,Basic,74.83842542873725
Rayaan Parmer,9,Male,India,Karnataka,Bardhaman,Economist,High,Elementary,Beginner,Math Basics,41.80764942973926,3.155107762421053,Material_9,Basic,97.2947628863333
Victor Nagy,6,Female,India,Kerala,Shahjahanpur,"Biochemist, clinical",Medium,Elementary,Beginner,Intro to Science,79.50682078919468,3.4354908914224183,Material_26,Basic,100.12137007748805
Radha Nayar,14,Male,India,Odisha,Jamalpur,Web designer,Low,Middle,Intermediate,English Literature,54.23834562769347,4.436197563922306,Material_44,Medium,116.60332161792978
Vedika Grover,10,Female,India,Meghalaya,Srikakulam,"Psychologist, forensic",Low,Elementary,Beginner,Math Basics,100.0,1.0532237663117008,Material_41,Basic,115.79239076949166
Finn Chopra,15,Male,India,Mizoram,Singrauli,Camera operator,Low,High,Advanced,Advanced Writing,96.2901112254792,3.2239949865533233,Material_18,Hard,121.62939082868982
Hamsini Pau,12,Female,India,Haryana,Aligarh,Print production planner,Low,Middle,Intermediate,Earth Science,81.79059800665081,2.8805081330231035,Material_45,Medium,110.9543233581131
Bimala Khare,7,Male,India,Uttar Pradesh,Guntakal,"Engineer, materials",Low,Elementary,Beginner,Intro to Science,92.33921425317736,1.2640969542735272,Material_41,Basic,117.96293111901042
Netra Boase,6,Male,India,Madhya Pradesh,Salem,Land/geomatics surveyor,Low,Elementary,Beginner,Math Basics,71.88737113949935,3.1553270372427535,Material_25,Basic,109.9587159729889
Harita Sama,5,Male,India,Mizoram,Serampore,"Research officer, trade union",Low,Elementary,Beginner,Math Basics,55.35718652416481,2.797753102776439,Material_24,Basic,95.6442592185101
Krish Nanda,9,Female,India,Assam,Ichalkaranji,Patent examiner,High,Elementary,Beginner,Math Basics,62.41403807762345,4.546270828864425,Material_37,Basic,92.80234387874717
Saumya Kadakia,5,Male,India,Rajasthan,Kanpur,Applications developer,Medium,Elementary,Beginner,Reading Comprehension,52.93119301986187,0.5866767905027823,Material_46,Basic,112.07187671124707
Naksh Aurora,8,Female,India,Karnataka,Udaipur,"Nurse, children's",High,Elementary,Beginner,Math Basics,50.666386955557236,4.180954411308113,Material_15,Basic,80.25460143876755
Alexander Saraf,10,Female,India,Chhattisgarh,Berhampur,Community development worker,Low,Elementary,Beginner,Reading Comprehension,66.06613349855438,4.392404780547665,Material_3,Basic,109.04015598067421
Rachita Krish,14,Female,India,Goa,Gandhinagar,Historic buildings inspector/conservation officer,Low,Middle,Intermediate,Earth Science,52.21766711907511,3.100875119622504,Material_45,Medium,101.40542836478045
Viraj Suri,12,Male,India,Odisha,Ulhasnagar,"Social research officer, government",Medium,Middle,Intermediate,Algebra,72.85983871125907,4.098734563716361,Material_2,Medium,101.60759862266464
Charita Tripathi,16,Male,India,Jharkhand,Indore,Chartered certified accountant,Low,High,Advanced,Physics,79.18858654631181,2.1420771800615763,Material_35,Hard,114.79961262864336
Naksh Kalita,10,Male,India,Sikkim,Dhanbad,Insurance broker,Medium,Elementary,Beginner,Reading Comprehension,72.12030769802628,3.4058578772485326,Material_50,Basic,113.44415101558715
Aachal Gaba,18,Female,India,Uttarakhand,Kakinada,Advice worker,High,High,Advanced,Calculus,63.05881989394081,3.8320522875607663,Material_17,Hard,37.743335521767904
Victor Kurian,18,Female,India,Assam,Akola,Theatre stage manager,Medium,High,Advanced,Advanced Writing,50.638674255731104,2.1863976481557534,Material_5,Hard,85.31955368184205
Kabir Nagar,7,Female,India,Andhra Pradesh,Unnao,Materials engineer,Medium,Elementary,Beginner,Reading Comprehension,83.01026434831238,2.7706078841269792,Material_31,Basic,111.42024491530172
Keya Sachar,7,Female,India,Uttarakhand,Naihati,Financial adviser,Low,Elementary,Beginner,Intro to Science,93.03177883161433,1.1486492133032207,Material_40,Basic,79.48974778632856
Amara Saha,17,Female,India,Madhya Pradesh,Moradabad,"Pharmacist, hospital",Low,High,Advanced,Physics,61.695694749032995,4.2238356791738845,Material_19,Hard,113.7934108796006
Vihaan Chhabra,5,Male,India,Andhra Pradesh,Karawal Nagar,"Engineer, energy",High,Elementary,Beginner,Math Basics,62.21732674253541,4.063593021847463,Material_10,Basic,98.80738921316792
Rachita Raval,13,Female,India,Sikkim,Akola,Fisheries officer,High,Middle,Intermediate,English Literature,82.19756120963201,1.2521260813120392,Material_5,Medium,94.54700908192366
Bhavini Khanna,16,Female,India,Karnataka,Pudukkottai,"Scientist, water quality",Low,High,Advanced,Physics,71.57069753060946,1.0772246638055663,Material_18,Hard,99.7802568336334
Harsh Vohra,16,Male,India,Nagaland,Khandwa,"Scientist, physiological",Low,High,Advanced,Calculus,66.43605758657998,3.060080357817877,Material_21,Hard,108.36138964152576
Waida Oak,18,Female,India,Goa,Jehanabad,Holiday representative,Low,High,Advanced,Physics,95.12221675246,2.259983161282934,Material_46,Hard,110.42046116353725
Vidhi Thakur,6,Female,India,Maharashtra,Serampore,Emergency planning/management officer,Low,Elementary,Beginner,Intro to Science,92.64825216496561,4.304576592884041,Material_45,Basic,66.64705676181984
Unni Banik,6,Female,India,Karnataka,Kolkata,Bonds trader,Medium,Elementary,Beginner,Reading Comprehension,69.16440159202212,1.7123125880874643,Material_23,Basic,85.55307532523977
Devika Ramaswamy,15,Female,India,Goa,Motihari,Special educational needs teacher,Low,High,Advanced,Physics,71.11766622730104,3.0758695127616136,Material_4,Hard,101.28660812947787
Urishilla Naik,13,Male,India,Bihar,Ichalkaranji,Broadcast presenter,Low,Middle,Intermediate,Earth Science,75.55023277070711,4.727451721906177,Material_8,Medium,108.69491620202159
Hiral Kant,18,Male,India,Goa,Kolkata,"Surveyor, planning and development",High,High,Advanced,Physics,72.29137589520904,1.0342658371341198,Material_16,Hard,95.59022493203713
Sai Solanki,5,Female,India,Arunachal Pradesh,Bettiah,Quality manager,High,Elementary,Beginner,Intro to Science,46.92167463689504,3.28384105435587,Material_49,Basic,81.83978526295574
Onveer Vala,16,Female,India,Maharashtra,Munger,Illustrator,Medium,High,Advanced,Physics,69.53866415645439,2.6735770363983544,Material_48,Hard,100.85661772837928
Tanmayi Banerjee,6,Male,India,Mizoram,Kurnool,Special educational needs teacher,Medium,Elementary,Beginner,Intro to Science,79.01328551600838,2.97310045976794,Material_26,Basic,89.57198506459102
Charvi Pant,11,Female,India,Gujarat,Suryapet,Therapeutic radiographer,Low,Middle,Intermediate,Earth Science,69.46844784208605,4.103478448140242,Material_47,Medium,126.12609754105462
Yamini Batta,10,Female,India,Tripura,Rampur,Toxicologist,Medium,Elementary,Beginner,Reading Comprehension,63.655819282705465,4.08492658191518,Material_17,Basic,90.37034398749745
Azad Narayanan,7,Female,India,Himachal Pradesh,Jehanabad,Waste management officer,High,Elementary,Beginner,Math Basics,60.10359156477029,1.4345354630371179,Material_25,Basic,99.4502627110826
Radha Bhavsar,11,Female,India,Himachal Pradesh,Anand,Geoscientist,Low,Middle,Intermediate,Algebra,70.4168277121253,1.0176470574207397,Material_38,Medium,120.9050506896029
Indali Kalla,6,Male,India,Goa,Gopalpur,Occupational psychologist,Low,Elementary,Beginner,Math Basics,72.84084094817372,3.5720231016564523,Material_6,Basic,136.28320124936528
Pranit Chada,16,Male,India,Telangana,Bhusawal,"Engineer, land",Medium,High,Advanced,Calculus,44.707243705442544,4.348981604094872,Material_36,Hard,110.08154281139306
Urishilla Deep,12,Female,India,Tripura,Hapur,Biomedical engineer,High,Middle,Intermediate,Algebra,67.5764251773389,2.4639454177943216,Material_14,Medium,102.78730834144585
Pahal Halder,13,Female,India,Telangana,Tiruppur,Meteorologist,High,Middle,Intermediate,English Literature,65.49917637262725,4.088480475361346,Material_27,Medium,89.86268392845673
Qushi Chada,14,Male,India,Himachal Pradesh,Sultan Pur Majra,Firefighter,Low,Middle,Intermediate,Earth Science,64.34033349346046,3.8390423420928688,Material_4,Medium,86.08475750099224
Faqid Badal,10,Female,India,Arunachal Pradesh,Begusarai,Advice worker,Medium,Elementary,Beginner,Intro to Science,69.14297896882854,4.02932337990546,Material_4,Basic,82.23262523072451
Omaja Dugar,8,Female,India,Tamil Nadu,Miryalaguda,Broadcast engineer,Low,Elementary,Beginner,Reading Comprehension,71.90543728312721,4.981313527899034,Material_28,Basic,104.99693353354124
Rushil Chakraborty,15,Male,India,Jharkhand,Warangal,Quality manager,High,High,Advanced,Physics,75.86033298296586,2.8839820035315475,Material_49,Hard,117.03631797040921
Quincy Chawla,13,Female,India,Nagaland,Bhilwara,Research scientist (life sciences),High,Middle,Intermediate,Algebra,50.612867616376626,1.590920113147846,Material_16,Medium,114.85006965413149
Tejas Kuruvilla,12,Male,India,Tamil Nadu,Durgapur,Bookseller,High,Middle,Intermediate,Earth Science,87.48851663597979,1.4391595992331478,Material_4,Medium,120.77169103437187
Rehaan Doctor,10,Female,India,Mizoram,Phagwara,"Exhibitions officer, museum/gallery",High,Elementary,Beginner,Intro to Science,79.3111080145553,1.9233888048226377,Material_26,Basic,36.570784509176605
Eesha Wason,5,Female,India,Haryana,Narasaraopet,"Scientist, biomedical",High,Elementary,Beginner,Reading Comprehension,98.50534199896937,2.3625484029863535,Material_8,Basic,101.24298066936389
Nitesh Mann,11,Male,India,Jharkhand,Kota,"Engineer, petroleum",Medium,Middle,Intermediate,Algebra,59.50443467927776,2.131789181482227,Material_4,Medium,107.07687555685169
Ekani Jani,15,Male,India,Goa,Shimoga,Housing manager/officer,Low,High,Advanced,Calculus,63.35905056510856,0.6836456618012329,Material_32,Hard,130.17525174025232
Siya Lala,5,Male,India,Odisha,Bokaro,Purchasing manager,Medium,Elementary,Beginner,Reading Comprehension,64.5569481461261,1.6697922373066336,Material_2,Basic,61.472282645467956
