Name,Age,Gender,Country,State,City,Parent Occupation,Earning Class,Level of Student,Level of Course,Course Name,Assessment Score,Time Spent per Day,Material Name,Material Level,IQ of Student,Original IQ,Original Assessment Score
Sachi Prabhakar,15,Male,India,Arunachal Pradesh,Lucknow,Armed forces logistics/support/administrative officer,High,High,Advanced,Calculus,-0.664740462764887,-1.2608022777774108,Material_19,Hard,1.338229298182971,122.15784480186942,59.65494010128213
Wazir Aurora,12,Female,India,Bihar,Gopalpur,Mudlogger,Low,Middle,Intermediate,Algebra,-0.08447392682071844,-1.016524407542238,Material_20,Medium,-0.743040142631916,87.77651533285498,69.05747320482773
Harini Ganesan,18,Female,India,Telangana,Sri Ganganagar,Information systems manager,High,High,Advanced,Calculus,-0.061419871514947474,-0.7245475628626613,Material_3,Hard,0.9351426995476049,115.49909467540776,69.43103691177281
Daksha Menon,8,Female,India,Rajasthan,Kozhikode,Plant breeder/geneticist,High,Elementary,Beginner,Reading Comprehension,-1.0591017205567264,-0.5548527623822862,Material_34,Basic,-0.6428049688204535,89.43234060353522,53.2647822144237
Yauvani Mallick,14,Female,India,Madhya Pradesh,Hyderabad,Emergency planning/management officer,Medium,Middle,Intermediate,English Literature,0.3428839358341753,-1.264902167389503,Material_4,Medium,-0.006576423242158613,99.94245660012366,75.98230205806313
Vrishti Bobal,5,Male,India,Sikkim,Surat,"Teacher, adult education",Low,Elementary,Beginner,Intro to Science,-1.4955654786212167,0.2092053832283692,Material_41,Basic,-0.22116072661512706,96.39765193021204,46.19240309295365
Brinda Karan,14,Male,India,Uttar Pradesh,Madanapalle,Solicitor,Low,Middle,Intermediate,Algebra,-0.6121067990912659,1.5982600096241006,Material_25,Medium,-0.07518520412184639,98.80908047225029,60.50780638668123
Max Palla,14,Male,India,Odisha,Belgaum,"Production assistant, radio",High,Middle,Intermediate,Algebra,-0.23170695372010947,-0.9173313681502171,Material_41,Medium,-1.5979132734627954,73.65452123208324,66.67173609333946
Chanakya Pai,15,Male,India,Jharkhand,Alappuzha,Art therapist,Low,High,Advanced,Advanced Writing,1.8251085908971518,-1.5382846845916958,Material_50,Hard,-0.3416532852008823,94.40718674869312,100.0
Vincent Lad,7,Female,India,Sikkim,Tiruppur,Accounting technician,Medium,Elementary,Beginner,Reading Comprehension,1.8251085908971518,-1.158177064435357,Material_16,Basic,-0.013901853969973076,99.82144485487994,100.0
Chandresh Kumar,15,Female,India,Gujarat,Patiala,"Conservator, museum/gallery",High,High,Advanced,Calculus,-1.1760277869989513,-0.6347131314872216,Material_3,Hard,-0.8640405304129655,85.77766111600263,51.37013356197035
Suhani Parmar,5,Female,India,Sikkim,Kalyan-Dombivli,Medical physicist,Low,Elementary,Beginner,Reading Comprehension,-0.6021357429135239,-0.6833403097160315,Material_22,Basic,0.504404435255759,108.38355552938974,60.66937556219121
Sanaya Borah,10,Male,India,Jharkhand,Ichalkaranji,Music tutor,Medium,Elementary,Beginner,Math Basics,0.406452727866686,0.8355451647302484,Material_49,Basic,-0.9488964956410656,84.37589119582533,77.01235916874165
Yasti Sridhar,10,Female,India,Chhattisgarh,Thane,Sales promotion account executive,Medium,Elementary,Beginner,Math Basics,0.7881311282289144,-0.10410728075384339,Material_20,Basic,1.079407202653629,117.8822581979692,83.19700634725736
Abhimanyu Morar,6,Female,India,Tamil Nadu,Nellore,Tree surgeon,Low,Elementary,Beginner,Reading Comprehension,0.09452358482476853,0.3951095710773648,Material_27,Basic,1.5051700523438298,124.91560646311927,71.95791623306556
Neelima Issac,7,Male,India,Chhattisgarh,Kharagpur,"Designer, ceramics/pottery",Medium,Elementary,Beginner,Intro to Science,0.25362307348748003,1.4116384105326254,Material_9,Basic,0.6092844556143564,110.11611089389557,74.53593532643657
Kiaan Goyal,9,Male,India,West Bengal,Rewa,"Development worker, international aid",Medium,Elementary,Beginner,Intro to Science,-1.095902861309404,3.7274388878736318,Material_13,Basic,-1.5262457823156264,74.83842542873725,52.66846324246667
Rayaan Parmer,9,Male,India,Karnataka,Bardhaman,Economist,High,Elementary,Beginner,Math Basics,-1.7661655170472954,0.31422761356716067,Material_9,Basic,-0.16685422809306916,97.2947628863333,41.80764942973926
Victor Nagy,6,Female,India,Kerala,Shahjahanpur,"Biochemist, clinical",Medium,Elementary,Beginner,Intro to Science,0.5603955630160921,0.5154519749767213,Material_26,Basic,0.004254081532940022,100.12137007748804,79.50682078919468
Radha Nayar,14,Male,India,Odisha,Jamalpur,Web designer,Low,Middle,Intermediate,English Literature,-0.9990193722024299,1.2336355613047556,Material_44,Medium,1.001986938170394,116.60332161792978,54.23834562769347
Vedika Grover,10,Female,India,Meghalaya,Srikakulam,"Psychologist, forensic",Low,Elementary,Beginner,Math Basics,1.8251085908971518,-1.194244976707772,Material_41,Basic,0.9528973415918378,115.79239076949166,100.0
Finn Chopra,15,Male,India,Mizoram,Singrauli,Camera operator,Low,High,Advanced,Advanced Writing,1.5961570643008165,0.36366635025101424,Material_18,Hard,1.3062394036023346,121.62939082868982,96.2901112254792
Hamsini Pau,12,Female,India,Haryana,Aligarh,Print production planner,Low,Middle,Intermediate,Earth Science,0.7013362521099452,0.11715393347196709,Material_45,Medium,0.660025541361443,110.9543233581131,81.79059800665081
Bimala Khare,7,Male,India,Uttar Pradesh,Guntakal,"Engineer, materials",Low,Elementary,Beginner,Intro to Science,1.3523319934669384,-1.0429062612253217,Material_41,Basic,1.0842907277487157,117.96293111901042,92.33921425317736
Netra Boase,6,Male,India,Madhya Pradesh,Salem,Land/geomatics surveyor,Low,Elementary,Beginner,Math Basics,0.09016997536434708,0.31438498193710124,Material_25,Basic,0.5997565739389908,109.9587159729889,71.88737113949935
Harita Sama,5,Male,India,Mizoram,Serampore,"Research officer, trade union",Low,Elementary,Beginner,Math Basics,-0.9299713907575917,0.05776259928533404,Material_24,Basic,-0.26676725934711587,95.6442592185101,55.35718652416481
Krish Nanda,9,Female,India,Assam,Ichalkaranji,Patent examiner,High,Elementary,Beginner,Math Basics,-0.4944658987265621,1.3126325484813106,Material_37,Basic,-0.43880224581738175,92.80234387874717,62.41403807762345
Saumya Kadakia,5,Male,India,Rajasthan,Kanpur,Applications developer,Medium,Elementary,Beginner,Reading Comprehension,-1.0796887947233467,-1.5290747419974458,Material_46,Basic,0.7276764925689632,112.07187671124709,52.93119301986187
Naksh Aurora,8,Female,India,Karnataka,Udaipur,"Nurse, children's",High,Elementary,Beginner,Math Basics,-1.2194587008802125,1.0504535682515856,Material_15,Basic,-1.1983782510175731,80.25460143876755,50.66638695555724
Alexander Saraf,10,Female,India,Chhattisgarh,Berhampur,Community development worker,Low,Elementary,Beginner,Reading Comprehension,-0.2690810225975938,1.202206513129512,Material_3,Basic,0.544151660717625,109.0401559806742,66.06613349855438
Rachita Krish,14,Female,India,Goa,Gandhinagar,Historic buildings inspector/conservation officer,Low,Middle,Intermediate,Earth Science,-1.1237232265297976,0.2753061244120921,Material_45,Medium,0.08198438791842416,101.40542836478043,52.21766711907511
Viraj Suri,12,Male,India,Odisha,Ulhasnagar,"Social research officer, government",Medium,Middle,Intermediate,Algebra,0.1501846951179274,0.9914463220389896,Material_2,Medium,0.0942227389675095,101.60759862266464,72.85983871125907
Charita Tripathi,16,Male,India,Jharkhand,Indore,Chartered certified accountant,Low,High,Advanced,Physics,0.5407561020641468,-0.41280055232026885,Material_35,Hard,0.8927996421146042,114.79961262864336,79.18858654631181
Naksh Kalita,10,Male,India,Sikkim,Dhanbad,Insurance broker,Medium,Elementary,Beginner,Reading Comprehension,0.10454538765193672,0.494185059328057,Material_50,Basic,0.8107469444144191,113.44415101558717,72.12030769802628
Aachal Gaba,18,Female,India,Uttarakhand,Kakinada,Advice worker,High,High,Advanced,Calculus,-0.45467392917176475,0.8000547397073852,Material_17,Hard,-3.7717923687917425,37.743335521767904,63.05881989394081
Victor Kurian,18,Female,India,Assam,Akola,Theatre stage manager,Medium,High,Advanced,Advanced Writing,-1.2211689583345267,-0.3809927972624384,Material_5,Hard,-0.8917720061311402,85.31955368184205,50.638674255731104
Kabir Nagar,7,Female,India,Andhra Pradesh,Unnao,Materials engineer,Medium,Elementary,Beginner,Reading Comprehension,0.7766065601524422,0.03828111583261939,Material_31,Basic,0.6882300440310531,111.42024491530172,83.01026434831238
Keya Sachar,7,Female,India,Uttarakhand,Naihati,Financial adviser,Low,Elementary,Beginner,Intro to Science,1.395072821329135,-1.1257603831393872,Material_40,Basic,-1.2446785703508192,79.48974778632856,93.03177883161432
Amara Saha,17,Female,India,Madhya Pradesh,Moradabad,"Pharmacist, hospital",Low,High,Advanced,Physics,-0.5387976325592887,1.0812284432358799,Material_19,Hard,0.8318893462092487,113.7934108796006,61.695694749033
Vihaan Chhabra,5,Male,India,Andhra Pradesh,Karawal Nagar,"Engineer, energy",High,Elementary,Beginner,Math Basics,-0.506605712937846,0.966226065931919,Material_10,Basic,-0.07528758427697671,98.80738921316792,62.21732674253541
Rachita Raval,13,Female,India,Sikkim,Akola,Fisheries officer,High,Middle,Intermediate,English Literature,0.7264515189694256,-1.0514974745261,Material_5,Medium,-0.33318915790300024,94.54700908192366,82.19756120963201
Bhavini Khanna,16,Female,India,Karnataka,Pudukkottai,"Scientist, water quality",Low,High,Advanced,Physics,0.07062682714759894,-1.1770200984183372,Material_18,Hard,-0.016395165638601706,99.7802568336334,71.57069753060946
Harsh Vohra,16,Male,India,Nagaland,Khandwa,"Scientist, physiological",Low,High,Advanced,Calculus,-0.2462515821949883,0.24602868563669666,Material_21,Hard,0.5030626260310342,108.36138964152576,66.43605758657998
Waida Oak,18,Female,India,Goa,Jehanabad,Holiday representative,Low,High,Advanced,Physics,1.5240817976950933,-0.3281822093331633,Material_46,Hard,0.6277082607810489,110.42046116353724,95.12221675246
Vidhi Thakur,6,Female,India,Maharashtra,Serampore,Emergency planning/management officer,Low,Elementary,Beginner,Intro to Science,1.3714039134031903,1.1391742934688005,Material_45,Basic,-2.022109250895816,66.64705676181984,92.6482521649656
Unni Banik,6,Female,India,Karnataka,Kolkata,Bonds trader,Medium,Elementary,Beginner,Reading Comprehension,-0.07787496416373123,-0.7212324679082072,Material_23,Basic,-0.8776358029162363,85.55307532523977,69.16440159202212
Devika Ramaswamy,15,Female,India,Goa,Motihari,Special educational needs teacher,Low,High,Advanced,Physics,0.04266852036472566,0.25736018989683557,Material_4,Hard,0.07479161996835103,101.28660812947788,71.11766622730104
Urishilla Naik,13,Male,India,Bihar,Ichalkaranji,Broadcast presenter,Low,Middle,Intermediate,Earth Science,0.31621927580044484,1.4426618039211518,Material_8,Medium,0.5232526142828174,108.6949162020216,75.55023277070711
Hiral Kant,18,Male,India,Goa,Kolkata,"Surveyor, planning and development",High,High,Advanced,Physics,0.11510266504689996,-1.2078506355289482,Material_16,Hard,-0.27003821806015255,95.59022493203712,72.29137589520904
Sai Solanki,5,Female,India,Arunachal Pradesh,Bettiah,Quality manager,High,Elementary,Beginner,Intro to Science,-1.4505593225242013,0.406616462190103,Material_49,Basic,-1.102419348255238,81.83978526295574,46.92167463689504
Onveer Vala,16,Female,India,Maharashtra,Munger,Illustrator,Medium,High,Advanced,Physics,-0.054777779670458666,-0.03135563599607492,Material_48,Hard,0.04876220529848485,100.85661772837928,69.53866415645439
Tanmayi Banerjee,6,Male,India,Mizoram,Kurnool,Special educational needs teacher,Medium,Elementary,Beginner,Intro to Science,0.529937600232629,0.18360526343256667,Material_26,Basic,-0.634351608992224,89.57198506459102,79.01328551600838
Charvi Pant,11,Female,India,Gujarat,Suryapet,Therapeutic radiographer,Low,Middle,Intermediate,Earth Science,-0.0591110989001371,0.9948508960488318,Material_47,Medium,1.5784469769943565,126.12609754105462,69.46844784208605
Yamini Batta,10,Female,India,Tripura,Rampur,Toxicologist,Medium,Elementary,Beginner,Reading Comprehension,-0.41783079727695405,0.9815366590353933,Material_17,Basic,-0.5860230523392737,90.37034398749744,63.655819282705465
Azad Narayanan,7,Female,India,Himachal Pradesh,Jehanabad,Waste management officer,High,Elementary,Beginner,Math Basics,-0.6370524527682632,-0.9205865617209182,Material_25,Basic,-0.03637131820514154,99.4502627110826,60.10359156477029
Radha Bhavsar,11,Female,India,Himachal Pradesh,Anand,Geoscientist,Low,Middle,Intermediate,Algebra,-0.000582924004444676,-1.2197775419271388,Material_38,Medium,1.2623915646874415,120.9050506896029,70.4168277121253
Indali Kalla,6,Male,India,Goa,Gopalpur,Occupational psychologist,Low,Elementary,Beginner,Math Basics,0.1490122699794221,0.6134379233967692,Material_6,Basic,2.193305968248499,136.28320124936528,72.84084094817372
Pranit Chada,16,Male,India,Telangana,Bhusawal,"Engineer, land",Medium,High,Advanced,Calculus,-1.5872203851900708,1.1710427231282765,Material_36,Hard,0.6071918811022257,110.08154281139306,44.707243705442544
Urishilla Deep,12,Female,India,Tripura,Hapur,Biomedical engineer,High,Middle,Intermediate,Algebra,-0.17587510552582847,-0.181803306421508,Material_14,Medium,0.16563631792595032,102.78730834144584,67.5764251773389
Pahal Halder,13,Female,India,Telangana,Tiruppur,Meteorologist,High,Middle,Intermediate,English Literature,-0.30407013073128825,0.9840872045755955,Material_27,Medium,-0.6167541899515034,89.86268392845673,65.49917637262725
Qushi Chada,14,Male,India,Himachal Pradesh,Sultan Pur Majra,Firefighter,Low,Middle,Intermediate,Earth Science,-0.37558678861405675,0.8050713370484951,Material_4,Medium,-0.8454504895002192,86.08475750099224,64.34033349346046
Faqid Badal,10,Female,India,Arunachal Pradesh,Begusarai,Advice worker,Medium,Elementary,Beginner,Intro to Science,-0.07919703675996426,0.9416315518465854,Material_4,Basic,-1.0786388303789678,82.23262523072451,69.14297896882854
Omaja Dugar,8,Female,India,Tamil Nadu,Miryalaguda,Broadcast engineer,Low,Elementary,Beginner,Reading Comprehension,0.09128490667757548,1.6248524370706297,Material_28,Basic,0.29939570009607536,104.99693353354124,71.90543728312721
Rushil Chakraborty,15,Male,India,Jharkhand,Warangal,Quality manager,High,High,Advanced,Physics,0.3353567543906643,0.11964704843637623,Material_49,Hard,1.0281983177277758,117.0363179704092,75.86033298296586
Quincy Chawla,13,Female,India,Nagaland,Bhilwara,Research scientist (life sciences),High,Middle,Intermediate,Algebra,-1.222761585455077,-0.808352985239804,Material_16,Medium,0.8958540517853376,114.85006965413147,50.61286761637663
Tejas Kuruvilla,12,Male,India,Tamil Nadu,Durgapur,Bookseller,High,Middle,Intermediate,Earth Science,1.0529767588459116,-0.9172679281910371,Material_4,Medium,1.254318654786733,120.77169103437188,87.48851663597979
Rehaan Doctor,10,Female,India,Mizoram,Phagwara,"Exhibitions officer, museum/gallery",High,Elementary,Beginner,Intro to Science,0.5483173738165041,-0.5697480434617047,Material_26,Basic,-3.8427725963743375,36.570784509176605,79.3111080145553
Eesha Wason,5,Female,India,Haryana,Narasaraopet,"Scientist, biomedical",High,Elementary,Beginner,Reading Comprehension,1.732867488299785,-0.2545735534268829,Material_8,Basic,0.07215063717571378,101.24298066936387,98.50534199896936
Nitesh Mann,11,Male,India,Jharkhand,Kota,"Engineer, petroleum",Medium,Middle,Intermediate,Algebra,-0.674028732096729,-0.42018400635220515,Material_4,Medium,0.42530472800856667,107.07687555685168,59.50443467927776
Ekani Jani,15,Male,India,Goa,Shimoga,Housing manager/officer,Low,High,Advanced,Calculus,-0.436145537979288,-1.4594824691915396,Material_32,Hard,1.8235620154786154,130.17525174025232,63.35905056510856
Siya Lala,5,Male,India,Odisha,Bokaro,Purchasing manager,Medium,Elementary,Beginner,Reading Comprehension,-0.3622186640083968,-0.7517483212095716,Material_2,Basic,-2.3353635490226345,61.47228264546796,64.5569481461261
Prisha Wason,16,Male,India,Manipur,Kota,Immigration officer,Low,High,Advanced,Calculus,0.8167128970016804,0.16538872214643563,Material_20,Hard,1.357918489096466,122.48309848911433,83.66014011492594
Lajita Devan,9,Male,India,Odisha,Gandhinagar,"Administrator, Civil Service",Low,Elementary,Beginner,Math Basics,-0.003968720601001202,-0.4171426784662031,Material_29,Basic,-0.5691441365650693,90.64917360606208,70.36196488166895
Onkar Grover,6,Male,India,Uttar Pradesh,Hubli–Dharwad,Biomedical engineer,Low,Elementary,Beginner,Intro to Science,1.6027297278757737,1.3970755609995977,Material_36,Basic,1.3282207455597086,121.9925094836736,96.39661346714551
Hemal Mital,9,Female,India,Chhattisgarh,Rohtak,Physiological scientist,Medium,Elementary,Beginner,Math Basics,-0.0625051173780991,-0.8443369227535507,Material_6,Basic,-0.14701665991557,97.62246767745712,69.41345178576314
Jagdish Krishnamurthy,18,Female,India,Andhra Pradesh,Bhalswa Jahangir Pur,Community education officer,High,High,Advanced,Advanced Writing,-2.5880277610604847,0.09274771980577022,Material_6,Hard,-1.4781853288739661,75.63235544654455,28.49034354148137
Sara Chander,5,Female,India,Tripura,Panihati,Garment/textile technologist,Low,Elementary,Beginner,Intro to Science,1.0135398524134824,0.5074946199326462,Material_42,Basic,1.2364491413580811,120.47649733355009,86.84948819773116
Mohammed Nagarajan,10,Male,India,Sikkim,Bikaner,"Merchandiser, retail",Low,Elementary,Beginner,Intro to Science,0.4742620844676833,-0.8279856480475555,Material_39,Basic,0.2992560859038533,104.99462719038009,78.1111296141777
